Gene_symbol,NAME,Foldchange,PValue,FDR,FIB1-052,FIB2-063,FIB3-067,FIB4-211,FIB5-226,F1-064,F2-065,F3-093,F4-210,F5-213
Lsm4,"LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-1.415800948,0.001082631,0.008410228,58.47973623,53.6567125,57.97122207,53.74310036,50.66186029,76.10401372,87.1896623,88.68561437,73.25281835,63.27419378
Lsm7,"LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-1.665913206,5.61E-05,0.000767387,21.14669033,18.47198299,16.61098479,20.53502743,18.27614773,36.21905855,33.65642908,34.89943158,28.49467429,25.00574034
Lsm8,"LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae)",-2.257488845,1.38E-08,8.54E-07,35.63608927,25.76024839,21.2932758,25.22874798,28.78730005,59.97406861,47.80188479,59.80804549,91.1291942,49.87332741
Lss,lanosterol synthase,1.44990335,0.001411313,0.010376629,44.38194268,50.51521879,38.12722683,46.93720555,43.27564515,28.88726532,29.87617799,26.55094011,38.70974621,29.84110449
Lst1,leukocyte specific transcript 1,-6.052004293,0.003174978,0.019777949,0,0,0.111483119,0,0.094695066,0.439907594,0.243887167,0.273721032,0.403226523,0.414459785
Ltb4r,NA,12.67586635,0.004511367,0.025868785,0,0.376979245,0.111483119,0.117343014,0.284085198,0,0,0,0,0
Ltbp2,latent transforming growth factor beta binding protein 2,2.055753071,0.009760662,0.04729637,3.393913263,6.534306909,3.233010462,4.928406583,10.03767699,1.319722781,2.68275884,3.558373416,4.03226523,2.072298923
Ltbp3,latent transforming growth factor beta binding protein 3,2.041954569,5.99E-06,0.000128651,52.21405021,69.61550053,144.0361902,67.94160504,76.98708863,44.13739524,43.65580294,34.62571055,38.17211085,40.61705889
Ltc4s,leukotriene C4 synthase,-1.797618365,0.004713111,0.026819587,4.438194268,2.89017421,3.678942939,3.050918361,3.314327309,5.865434583,8.536050855,6.15872322,5.37635364,5.249823938
Ltv1,LTV1 homolog (S. cerevisiae),-1.431027937,0.006010224,0.032265018,20.75508496,20.23121947,20.17844461,14.19850468,19.31779346,27.56754254,25.73009615,31.88850023,22.98391181,27.35434578
Lurap1,leucine rich adaptor protein 1,1.758069339,0.007827795,0.039560669,7.962642656,11.56069684,25.3066681,12.43835947,8.806641135,8.358244281,6.828840684,7.116746832,6.451624368,8.841808737
Luzp1,leucine zipper protein 1,1.812317793,3.39E-05,0.000517657,87.06692872,127.293325,187.4031237,121.0979903,110.6985321,70.385215,45.4849567,80.3371229,79.43562504,74.05014818
Lxn,latexin,-1.487040404,0.009986563,0.048186993,38.50786203,15.33048929,34.55976701,30.62652662,23.01090103,45.60375388,38.53417243,50.50153041,39.24738157,37.30138061
Ly6e,"lymphocyte antigen 6 complex, locus E",-1.675857563,3.81E-05,0.000567932,173.8727872,110.9575577,87.51424871,135.7658671,121.3043795,235.3505627,200.4752515,231.020551,193.9519576,193.8290259
Ly6g6e,"lymphocyte antigen 6 complex, locus G6E",4.676597806,0.004110816,0.023996764,1.044281004,1.005277986,31.88417214,1.52545918,2.083291451,1.759630375,1.585266587,1.642326192,1.881723774,1.105226092
Ly6h,"lymphocyte antigen 6 complex, locus H",-1.735393809,0.001004983,0.007958791,308.9766421,182.5836142,92.0850566,200.0698387,188.1590961,323.6253531,363.0260485,402.096196,244.6240906,352.9815832
Ly86,lymphocyte antigen 86,-2.532389714,0.001824946,0.012730873,3.132843012,1.633576727,1.226314313,1.173430139,2.177986517,6.598613906,7.438558602,2.05290774,4.704309435,2.901218492
Lyn,Yamaguchi sarcoma viral (v-yes-1) oncogene homolog,-1.644660168,0.000919563,0.007432705,18.01384732,11.30937734,13.60094056,12.32101646,12.78383391,20.96892864,27.68119349,26.82466114,17.20433165,19.06515009
Lyrm7,LYR motif containing 7,-1.478489995,0.002969987,0.018780384,26.1070251,21.3621572,16.05356919,26.28483511,19.31779346,35.63251509,33.5344855,34.215129,28.36026545,29.4266447
Lzts1,"leucine zipper, putative tumor suppressor 1",3.269299765,7.33E-08,3.35E-06,205.3317524,336.7681253,86.73386687,384.5330565,272.1536196,70.385215,129.9918602,55.42850898,56.98934859,80.26704494
Mab21l1,mab-21-like 1 (C. elegans),26.83854025,6.59E-10,6.32E-08,2.088562008,2.638854713,47.49180885,5.632464666,8.711946069,0.293271729,0.731661502,0.547442064,0.268817682,0.552613046
Mab21l2,mab-21-like 2 (C. elegans),25.5002096,7.82E-05,0.001005832,0.391605377,0.502638993,26.75594865,0.469372056,0.568170396,0.293271729,0.609717918,0,0.134408841,0
Madd,MAP-kinase activating death domain,1.755745484,1.07E-06,3.21E-05,242.7953335,292.1589147,272.4647437,332.0807293,272.6270949,137.8377127,138.2840238,160.8111063,158.064797,209.3021912
Maf,avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog,1.891835274,0.000403217,0.003820322,21.92990109,27.01684587,61.09274942,25.22874798,27.84034939,16.5698527,18.77931188,13.82291212,19.48928195,17.54546421
Magee2,"melanoma antigen, family E, 2",-2.17379496,0.000780876,0.006520463,7.048896778,3.392813203,1.78372991,5.984493708,4.4506681,7.478429094,9.999373858,9.853957152,8.736574666,13.12455984
Mageh1,"melanoma antigen, family H, 1",-1.72109676,2.01E-06,5.28E-05,24.5406036,23.74969242,30.76934095,25.346091,22.06395037,43.84412351,46.33856178,45.3008308,40.72587883,41.44597846
Magi1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",3.18855059,2.02E-15,9.29E-13,52.08351508,68.73588229,73.46737567,84.13494095,61.36240275,13.63713541,23.53511164,17.65500656,22.17745877,29.4266447
Magi2,"membrane associated guanylate kinase, WW and PDZ domain containing 2",1.501183543,0.00679969,0.035568884,92.54940399,113.9733917,51.95113363,125.4396818,97.25183275,51.17591674,51.46019229,63.50327943,73.79045371,80.54335147
Magi3,"membrane associated guanylate kinase, WW and PDZ domain containing 3",1.840847854,4.29E-07,1.47E-05,77.66839968,74.89320995,56.63342464,103.0271662,77.93403929,39.88495517,40.11943902,39.00524706,42.74201144,50.14963393
Magoh,"mago-nashi homolog, proliferation-associated (Drosophila)",-1.438824896,0.005605491,0.030618858,13.44511793,13.19427357,13.26649121,12.55570249,12.78383391,21.40883623,20.24263488,17.38128553,18.54842006,16.30208486
Maml1,mastermind like 1 (Drosophila),1.658450237,0.000625538,0.00544034,18.53598782,20.10555972,21.8506914,15.48927783,18.46553786,8.944787739,10.85297894,9.443375604,14.24733715,13.40086637
Maml3,mastermind like 3 (Drosophila),2.963755909,7.28E-05,0.000946875,7.179431903,7.413925146,19.62102901,10.20884221,7.291520079,1.90626624,3.780251093,1.779186708,6.586033209,3.315678277
Man1a2,"mannosidase, alpha, class 1A, member 2",2.299970836,1.23E-08,7.84E-07,40.72695916,63.08119362,42.029136,66.7681749,59.46850143,17.44966789,21.82790147,19.84477482,30.10758039,29.01218492
Man2a1,"mannosidase 2, alpha 1",2.020147046,4.86E-07,1.64E-05,28.58719249,45.36316912,31.21527342,40.71802582,52.27167641,21.40883623,17.80376321,23.40314824,17.33874049,18.23623052
Man2a2,"mannosidase 2, alpha 2",1.680099549,1.92E-05,0.000329491,141.7611463,149.4094407,167.7820947,150.6684298,133.1412627,66.71931838,70.36144776,87.31700921,116.9356917,100.7137276
Manbal,"mannosidase, beta A, lysosomal-like",-1.370595177,0.002451843,0.016132167,69.96682728,59.81404016,57.5252896,61.01836722,60.51014715,94.14022506,80.60470878,88.82247489,90.05392348,69.62924381
Manea,"mannosidase, endo-alpha",1.717342156,0.008025931,0.040371868,5.090869895,9.173161622,8.80716643,11.96898742,6.533959552,4.399075937,4.633856178,4.926978576,5.510762481,4.697210892
Manf,mesencephalic astrocyte-derived neurotrophic factor,-1.391909473,0.004950922,0.0278224,32.50324625,26.89118612,22.29662387,28.63169539,24.62071715,39.00513998,36.46113151,41.0581548,35.21511634,35.919848
Maob,monoamine oxidase B,-1.784176079,5.67E-07,1.86E-05,72.83860004,59.06008167,50.16740372,50.80952501,64.86612019,98.539301,125.358004,120.1635331,95.29586827,91.73376565
Map2k1,mitogen-activated protein kinase kinase 1,-1.495173207,0.001170922,0.008942344,360.9296221,282.483114,186.5112587,313.3058471,313.1565831,423.1911052,440.7041113,368.5653696,500.5385239,444.4390423
Map2k4,mitogen-activated protein kinase kinase 4,1.559079577,0.001117714,0.008612622,53.25833121,59.93969991,43.58989967,67.47223298,57.29051491,32.99306953,24.02288598,36.26803674,37.90329316,49.45886762
Map3k13,mitogen-activated protein kinase kinase kinase 13,2.316377053,1.14E-06,3.37E-05,11.09548567,20.48253896,19.06361341,18.30551017,17.32919707,5.425526989,7.194671435,6.295583736,8.06453046,10.22334135
Map3k14,mitogen-activated protein kinase kinase kinase 14,1.549607248,0.006095583,0.032570486,19.84133908,17.46670501,20.95882644,16.78005099,13.16261417,8.65151601,16.09655304,9.443375604,10.08066308,12.43379354
Map3k2,mitogen-activated protein kinase kinase kinase 2,1.988635482,0.003722276,0.02228174,4.046588891,5.654688671,7.469368998,5.74980768,7.196825013,1.759630375,2.073040922,2.874070836,4.435491753,4.006444584
Map3k5,mitogen-activated protein kinase kinase kinase 5,2.016210463,3.87E-05,0.000574578,31.58950037,34.43077102,69.34250025,47.64126364,35.3212596,27.42090668,16.09655304,15.60209882,27.82263009,21.41375554
Map3k9,mitogen-activated protein kinase kinase kinase 9,4.355470914,9.55E-25,4.10E-21,43.20712655,76.65244643,51.17075179,77.68107519,59.08972116,14.37031473,15.36489154,13.13860954,11.42475149,16.30208486
Map4,microtubule-associated protein 4,-1.998191645,6.32E-08,2.98E-06,476.5837433,400.9802566,424.6392017,324.6881194,364.4813089,958.1187392,602.0354724,827.0480982,972.3135559,619.6173779
Map4k2,mitogen-activated protein kinase kinase kinase kinase 2,1.49046842,0.000584881,0.0051679,55.86903372,66.09702758,84.16975513,60.07962311,54.07088267,42.37776486,44.02163369,47.62745957,39.6506081,41.16967193
Map6,microtubule-associated protein 6,1.89868778,5.64E-07,1.86E-05,169.1735227,214.62685,113.7127818,189.1569384,171.7768497,84.75552973,77.55611919,83.34805425,88.30660854,118.1210386
Map6d1,MAP6 domain containing 1,1.534857249,0.007020093,0.036482588,39.29107278,55.54160872,62.09609749,44.23831623,35.88943,32.40652607,17.92570679,29.56187146,45.29577942,29.28849144
Map9,microtubule-associated protein 9,1.481142843,0.00755725,0.038453727,63.17900075,70.62077851,33.55641893,83.78291191,73.48337119,34.45942818,46.46050537,45.57455183,43.41405565,49.1825611
Mapk10,mitogen-activated protein kinase 10,1.49326172,0.002506297,0.016429214,324.9019274,407.5145636,220.8480595,456.9336961,344.50065,242.3890842,185.2323035,266.7411457,234.8122452,245.9128055
Mapk11,mitogen-activated protein kinase 11,1.826622977,2.57E-05,0.000412675,28.45665736,41.59337667,24.52628626,38.48850855,32.19632243,14.22367886,23.41316806,18.74989069,18.0107847,15.88762508
Mapk3,mitogen-activated protein kinase 3,-1.435460879,0.008394801,0.041981341,289.6574435,167.7557639,158.6404789,171.3208003,194.1248852,253.0935023,355.2216591,305.6095322,208.3337036,286.3917111
Mapk4,mitogen-activated protein kinase 4,1.759288904,1.44E-05,0.00025974,87.32799897,110.7062382,92.41950596,109.598375,130.1110206,49.41628636,73.89781168,42.01617841,74.46249792,61.47820138
Mapk6,mitogen-activated protein kinase 6,1.704757558,4.98E-05,0.000694703,72.57752979,117.6175244,168.7854427,129.1946583,104.0698775,71.70493778,65.84953516,69.93572368,73.52163603,66.45171879
Mapk8,mitogen-activated protein kinase 8,1.445834421,0.001590284,0.011465531,137.9756277,185.8507677,128.7630029,189.8609965,176.4169079,113.7894309,99.62790783,127.1434194,94.22059755,131.6600582
Mapk8ip3,mitogen-activated protein kinase 8 interacting protein 3,1.97226996,3.06E-08,1.64E-06,589.3660917,672.0283336,474.4721561,675.7784169,584.268557,245.3218014,252.6671053,291.3760386,326.7478925,402.8549106
Mapk9,mitogen-activated protein kinase 9,1.65512665,3.49E-05,0.00052854,253.6297489,353.7321913,234.3375169,374.6762433,303.7817716,162.6191738,158.7705459,184.6248361,191.935825,220.4926054
Mapkbp1,mitogen-activated protein kinase binding protein 1,2.516303735,5.99E-12,1.13E-09,60.95990362,76.14980744,103.9022673,73.45672669,72.25233533,21.40883623,32.31504966,27.50896372,36.15597823,36.19615452
Mapre1,"microtubule-associated protein, RP/EB family, member 1",-1.359896313,0.006026109,0.032340183,73.75234592,56.79820621,44.25879839,64.89068668,60.32075702,79.9165462,90.60408264,83.21119373,78.62917199,75.43168079
Mapre3,"microtubule-associated protein, RP/EB family, member 3",-1.415848952,0.001203265,0.009144605,332.4729647,298.4419021,227.0911142,309.6682136,275.657337,429.4964474,422.900348,424.1307391,399.3286666,367.4876756
Marf1,meiosis arrest female 1,1.367192261,0.00566696,0.030816498,321.6385493,350.0880586,271.6843619,396.7367299,316.8496907,203.6772159,284.372437,262.0878882,215.591781,246.0509588
Mark1,MAP/microtubule affinity regulating kinase 1,1.746050641,3.96E-05,0.000585778,59.13241186,83.68939233,55.74155969,90.11943466,75.09318731,28.88726532,42.68025427,48.58548318,36.02156939,52.08377959
Mark2,MAP/microtubule affinity regulating kinase 2,1.57338765,9.03E-05,0.001118962,115.393051,117.7431841,83.38937329,123.4448506,114.2022496,53.66872644,78.40972428,61.99781375,77.6883101,80.26704494
Mas1,MAS1 oncogene,-4.065290354,1.21E-06,3.57E-05,34.85287851,9.424481118,2.452628626,12.20367344,14.48834509,68.47894876,43.28997219,58.02885879,77.6883101,50.84040024
Masp1,mannan-binding lectin serine peptidase 1,-1.626627462,0.001027052,0.008099415,31.06735987,18.72330249,22.29662387,21.70845757,29.26077538,36.07242269,31.21755741,59.26060343,39.6506081,34.1238556
MAST1,NA,1.527414079,0.000126851,0.001473474,218.385265,201.4325764,270.1235982,202.4166989,194.7877507,136.3713541,144.0153723,147.3987757,117.8765536,166.0602203
Mast2,microtubule associated serine/threonine kinase 2,1.507353456,0.000109495,0.001309055,233.005199,240.1357789,188.7409211,245.129556,204.8254277,132.118914,170.8429607,153.557499,139.3819681,141.4689398
Matk,megakaryocyte-associated tyrosine kinase,-1.64599222,0.000108787,0.001305545,200.2408825,148.4041627,102.6759529,145.2706512,145.6410115,270.2498984,292.5426571,245.2540447,216.8014605,196.5920911
Mb21d2,Mab-21 domain containing 2,1.654244119,0.000157419,0.00175492,31.32843012,52.27445527,45.37362958,61.13571023,45.45363166,29.62044465,23.41316806,27.50896372,33.73661909,28.18326535
Mbp,myelin basic protein,-1.786276759,0.006913385,0.036042818,3156.46987,6200.805937,3571.250246,3016.888887,3525.781391,13039.88753,4668.610099,4627.117186,8821.521053,3623.898203
Mbtps1,"membrane-bound transcription factor peptidase, site 1",1.43659276,0.000840668,0.006914935,133.145828,121.6386363,170.6806558,126.613112,133.3306529,80.79636138,91.70157489,94.43375604,102.6883545,107.4832375
Mcart1,NA,1.478108926,0.000918098,0.007427853,54.69421759,61.95025588,48.49515693,70.52315134,59.75258662,36.51233028,34.38809059,39.55268913,38.17211085,51.25486002
Mcc,mutated in colorectal cancers,2.707819372,4.07E-06,9.34E-05,4.829799644,8.796182377,11.70572753,8.918069055,10.51115232,3.079353156,2.68275884,4.10581548,3.494629866,3.177525015
Mcee,methylmalonyl CoA epimerase,-1.717551996,0.000126264,0.001472501,20.36347958,18.72330249,14.60428864,19.4789403,16.19285628,42.81767246,30.97367024,28.33012681,27.82263009,23.48605446
Mcf2l,mcf.2 transforming sequence-like,1.715748099,1.47E-06,4.18E-05,195.0194775,236.9942852,289.4101779,238.2063182,208.0450599,110.8567136,147.0639619,142.6086577,132.7959349,147.1332235
Mcm3ap,minichromosome maintenance deficient 3 (S. cerevisiae) associated protein,1.525358043,0.000103153,0.001247133,76.88518893,85.9512678,90.41280981,85.89508616,81.43775673,50.58937328,48.04577195,46.66943596,63.44097296,67.00433184
Mcoln2,mucolipin 2,16.44003508,0.000588219,0.005193414,0.130535126,0.879618238,0,1.877488222,0.568170396,0.146635865,0,0,0,0
Mcts1,malignant T cell amplified sequence 1,-1.76308058,2.02E-05,0.000340117,30.54521937,21.3621572,19.95547837,28.86638141,23.57907143,56.45480786,35.85141359,48.17490163,41.12910535,37.57768713
Mdc1,mediator of DNA damage checkpoint 1,1.61871903,0.001482048,0.010781273,13.05351255,13.44559306,18.17174846,15.95864989,13.3520043,9.384695333,7.560502185,8.759073024,9.946254235,10.08518809
Mdk,midkine,-1.912153495,0.002851648,0.018213203,11.7481613,7.539584895,15.94208607,5.867150694,12.68913884,35.63251509,23.90094239,16.97070398,12.50002221,14.09163268
Mdm4,transformed mouse 3T3 cell double minute 4,1.849361221,0.000120526,0.00141628,13.18404768,20.35687922,26.97891489,20.41768442,24.62071715,10.85105398,11.09686611,8.89593354,13.4408841,12.84825332
Me1,"malic enzyme 1, NADP(+)-dependent, cytosolic",-1.389037409,0.00674253,0.035312922,125.835861,86.32824704,76.58890301,103.9659103,84.56269391,148.1022232,120.8460914,156.7052908,106.3173932,130.8311387
Mecp2,methyl CpG binding protein 2,2.752594071,1.60E-10,1.82E-08,15.27260969,18.2206635,19.50954589,20.18299839,19.41248852,4.105804208,7.194671435,7.52732838,7.258077414,7.460276122
Med1,mediator complex subunit 1,2.148061657,1.27E-09,1.09E-07,54.04154196,68.48456279,65.44059107,66.29880284,61.07831755,20.96892864,29.02257291,27.09838217,29.8387627,39.78813932
Med10,mediator complex subunit 10,-1.431884129,0.007707545,0.039051834,31.06735987,23.49837292,15.49615359,25.93280607,27.36687406,39.15177584,33.04671117,34.89943158,38.30651969,31.2226371
Med12l,mediator complex subunit 12-like,1.717847869,0.000297998,0.002993583,16.57796094,21.23649745,29.3200604,19.94831236,19.69657372,11.87750503,12.92601987,10.53825973,15.18819903,11.60487397
Med13,mediator complex subunit 13,1.721951546,3.02E-05,0.000472377,47.25371544,59.06008167,64.66020924,73.45672669,70.16904388,28.59399359,34.75392134,29.28815043,44.22050869,45.86688283
Med27,mediator complex subunit 27,-1.409859375,0.005299634,0.029302452,23.23525234,22.49309494,21.18179268,18.65753921,17.04511187,29.03390119,30.85172666,29.69873197,29.43553618,25.42020012
Med28,mediator complex subunit 28,-1.332652888,0.01007591,0.048536257,43.4681968,37.32094523,33.66790205,34.14681704,31.62815203,52.20236779,45.60690028,49.54350679,46.50545899,46.14318935
Mef2a,myocyte enhancer factor 2A,1.598762899,0.000665586,0.005730582,92.54940399,86.57956654,113.4898155,113.5880374,103.1229268,48.97637877,45.36301311,54.60734589,77.95712778,91.73376565
Mef2d,myocyte enhancer factor 2D,1.888354785,2.44E-05,0.000394942,102.2090033,120.3820388,93.31137092,147.1481394,122.4407203,34.31279231,62.06928407,49.54350679,83.19907258,80.81965799
Megf10,multiple EGF-like-domains 10,1.948500353,0.001287683,0.009649471,12.66190718,16.58708677,36.12053068,17.24942304,14.20425989,8.944787739,6.584953516,11.22256231,14.24733715,8.703655476
