Gene_symbol,NAME,Foldchange,PValue,FDR,MIB1,MIB2,MIB3,MIB4,MIB5,M1,M2,M3,M4,M5
Sdcbp,syndecan binding protein,-1.64756381,1.29E-09,3.12E-08,204.034214,190.5690285,201.4952819,171.1261066,199.1567112,347.1710373,349.6462831,275.8665682,306.3398503,313.0822251
Sdcbp2,syndecan binding protein (syntenin) 2,2.885329368,0.000194911,0.00118367,1.900072111,1.253368797,1.665800942,0.747024643,1.602982133,0.294013412,0.505342222,0.735154079,0.489751959,0.439645041
Sdccag1,NA,1.210753532,0.004077206,0.015861652,78.29414785,83.74782416,87.75439361,84.3563212,84.29475007,71.50406188,67.66532347,65.91881575,68.74893123,71.71709738
Sdccag3,serologically defined colon cancer antigen 3,1.982731025,4.34E-19,7.46E-17,151.1675017,139.408793,143.8585693,145.6123419,151.2330729,69.38716531,72.26393769,90.91405444,63.85141164,72.43152057
Sde2,SDE2 telomere maintenance homolog (S. pombe),-1.334138364,0.000975921,0.004716949,19.16837453,18.80053196,17.99065017,18.50322577,22.27592412,26.1671937,27.79382219,24.01503325,27.18123372,23.96065476
Sdha,"succinate dehydrogenase complex, subunit A, flavoprotein (Fp)",-1.422256615,4.01E-06,4.01E-05,211.1874267,216.2061175,214.4218972,228.0149063,217.1211661,330.4710754,283.0421783,326.0408341,310.196647,296.2658023
Sdr39u1,"short chain dehydrogenase/reductase family 39U, member 1",1.411210322,1.34E-05,0.000116661,42.47220012,47.17224382,50.44045251,54.18801832,47.20506004,36.10484703,32.19029952,39.69832027,29.87486949,33.24815626
Sdsl,serine dehydratase-like,1.536212178,0.000637956,0.003260622,13.85934951,11.05243394,14.05935995,17.18156678,13.21078378,7.585546038,7.832804435,11.02731119,8.93797325,9.782102171
Sec14l1,SEC14-like lipid binding 1,-1.465526302,5.14E-05,0.000373159,158.9913281,172.1672957,164.3812369,92.2862751,150.127568,216.3350688,216.8423473,199.9006467,209.1240865,239.2218582
Sec14l5,SEC14-like lipid binding 5,1.838792584,0.000485089,0.002584436,12.96519793,10.53969216,6.796467842,8.159807636,8.1807364,5.115833374,5.710367104,2.940616316,4.40776763,7.144231923
Sec16a,"SEC16 homolog A, endoplasmic reticulum export factor",1.305560785,0.000103177,0.00068418,152.5646136,140.7761044,126.8007677,140.2107791,132.2183883,106.9032767,115.8749714,111.74342,94.2160331,101.7228715
Sec22b,SEC22 vesicle trafficking protein homolog B (S. cerevisiae),-1.580084892,2.86E-09,6.37E-08,38.33674906,36.11980988,35.381612,34.82284104,34.49175347,63.27168633,56.14352082,50.23552873,52.52589759,60.89083824
Sec23a,"Sec23 homolog A, COPII coat complex component",-2.431009632,1.40E-22,3.94E-20,40.62801248,43.35516612,38.11352555,35.62732912,39.35597512,115.370863,96.87410388,74.55687618,98.62380073,93.75430508
Sec23b,"Sec23 homolog B, COPII coat complex component",-1.332878621,0.01248037,0.040742155,28.16577482,17.94596232,13.19314346,18.27337203,17.46697772,21.110163,30.26999907,27.75206648,26.63026277,21.04800636
Sec23ip,SEC23 interacting protein,-1.392061234,2.21E-05,0.000180412,35.37487194,34.63855585,31.11716159,33.84596266,38.52684643,49.74706936,52.25238571,46.62102118,47.32228303,45.66812868
Sec31a,"SEC31 homolog A, COPII coat complex component",-1.342522611,2.53E-05,0.000202243,68.06728914,69.04922645,69.6971114,77.40324568,71.74726924,99.14132263,105.8186612,87.54459824,89.68582748,95.62279651
Sec31b,"SEC31 homolog B, COPII coat complex component",2.650112199,9.94E-05,0.000662282,2.794223692,2.620680212,2.998441695,7.872490466,2.487386068,1.234856332,1.516026665,1.837885198,1.040722913,1.428846385
Sec61a1,Sec61 translocon alpha 1 subunit,1.216478521,0.003590185,0.014280884,101.542089,88.64735673,101.6804895,90.90715268,94.96287254,77.38433012,86.11031456,75.0469789,73.52401283,80.50999821
Sec61g,Sec61 translocon gamma subunit,1.395511041,3.33E-05,0.000256546,44.81934802,37.82894915,43.5107206,40.22440384,38.2504702,25.69677224,29.10771196,30.32510576,30.9768114,30.50037475
Sec62,"SEC62 homolog, preprotein translocation factor",1.21342892,0.005570641,0.02069612,153.5146496,175.6995168,181.8388308,179.4583046,183.6796423,145.007415,139.1207136,138.6990696,140.3751552,157.1731023
Sec63,"SEC63 homolog, protein translocation regulator",-1.207405823,0.006410641,0.023343091,124.5106077,106.7072617,104.5456671,99.92891183,106.5153989,119.4870508,132.6523332,133.552991,138.3549284,130.6844886
Secisbp2,SECIS binding protein 2,1.598698694,3.93E-06,3.94E-05,27.38339218,21.93395395,21.85530835,24.88166695,23.38142904,13.46581428,16.67629331,16.84728098,12.18257998,15.49748771
Sel1l,sel-1 suppressor of lin-12-like (C. elegans),-1.783105407,8.72E-10,2.18E-08,77.3441118,74.68938604,66.56540563,62.34782595,69.37043367,139.2447521,129.6202798,101.3287372,126.2335674,128.2664408
Sele,selectin E,1.922356719,0.010263763,0.034633643,0.950036055,1.310340106,0.999480565,1.321658983,0.829128689,0.529224142,0.555876444,0.490102719,0.673408944,0.549556302
Seli,NA,-1.365800323,0.002200095,0.009430484,17.43595584,18.34476148,16.72464145,15.17034659,16.91422526,26.34360174,20.46635998,20.52305137,25.34466387,22.91649778
Selm,selenoprotein M,1.407473881,0.001190581,0.00559384,158.041292,149.6636286,182.4385191,120.5008212,177.6546405,123.4856332,111.1752888,90.5464774,104.9293572,129.8601541
Selo,selenoprotein O,1.670380193,2.95E-10,8.18E-09,51.35783146,48.9953257,44.77672931,53.67084741,48.3658402,28.40169563,32.79671018,27.69080364,26.63026277,32.36886617
Selt,selenoprotein T,-1.780775665,5.26E-13,2.73E-11,76.17053785,69.84682478,71.89596864,60.50899606,67.82272678,125.2497136,114.2073421,103.4116738,147.9663106,125.7934375
Sema3b,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B",1.344395353,0.003645232,0.014452966,35.15133405,34.92341239,24.5872219,35.51240225,31.06468822,19.52249058,23.04360531,23.03482781,25.46710186,28.90666147
Sema3c,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C",-2.59254364,1.12E-06,1.31E-05,18.72129874,19.59813028,23.58774133,9.079222581,17.41170247,46.39531646,52.05024883,22.36093657,62.99434571,45.3383949
Sema3d,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3D",-1.957573248,5.93E-05,0.000422088,3.688375274,3.874049009,2.798545582,4.999318763,2.487386068,4.645411915,5.811435548,8.209220549,9.18284923,7.199187553
Sema3e,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E",-2.010541267,0.000205502,0.001237045,12.74166004,15.72408127,13.45967161,8.619515109,17.63280346,37.86892751,24.30696086,12.19130514,28.34439462,34.40222449
Sema3f,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3 F",3.486089876,0.006705317,0.024255558,9.388591606,9.172380742,4.464346524,50.16557793,6.246102792,1.117250967,10.00577599,5.942495472,3.979234666,1.703624535
Sema3g,"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3G",-1.971444898,0.001059172,0.005065142,10.78570345,9.628151213,7.862580445,26.37571623,9.230966073,17.58200206,25.62085064,44.29303326,21.24299122,17.31102351
Sema4g,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G",1.675996421,0.002949893,0.012075289,25.14801323,25.18131856,23.85426948,59.35972738,26.53211806,22.28621665,12.0776791,28.97732328,16.34547163,15.88217712
Sema5a,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A",-2.062114714,0.001919444,0.008395674,145.9143612,131.2618958,160.2500506,69.99046268,132.4394893,322.767924,391.0843453,70.45226591,254.7322376,280.3836252
Sema6c,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6C",1.866973288,3.15E-08,5.46E-07,28.61285061,27.3462283,29.11820046,41.54606282,31.45161494,19.81650399,20.87063375,15.25444714,14.20280681,14.45333074
Sema6d,"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D",-1.222645045,0.004306509,0.01660322,111.3218719,98.95916366,87.75439361,98.49232598,93.80209237,117.2525488,117.0877927,121.7292629,123.6011506,119.9681407
Sema7a,"semaphorin 7A, GPI membrane anchor",-1.521383044,0.005369644,0.020062252,107.1864208,146.7580919,144.1250975,117.5701861,136.198206,210.0431818,236.6517624,99.73590339,187.3301243,257.8518168
Senp2,Sumo1/sentrin/SMT3 specific peptidase 2,-1.637711789,7.15E-09,1.47E-07,25.76274244,29.11233888,27.38576748,22.12342211,26.69794379,49.45305595,39.46722751,39.88210879,44.1388953,41.76627893
Senp6,SUMO1/sentrin specific peptidase 6,-1.189135472,0.010511988,0.035365434,95.89775711,87.1661027,79.35875686,83.20705252,81.14406105,96.08358315,106.4756061,95.32497891,109.0922488,100.5688032
Senp7,SUMO1/sentrin specific peptidase 7,-1.494466813,7.00E-05,0.000488307,15.20057689,13.90099939,12.79335123,13.503907,15.14541739,22.75663811,22.63933153,16.17338974,23.63053202,20.27862753
Senp8,"SUMO/sentrin peptidase family member, NEDD8 specific",1.53277101,0.011725133,0.038725872,4.750180277,5.640159587,4.064554298,4.597074725,5.030047381,3.175344853,3.941669329,2.144199397,2.999730748,3.407249071
Sept11*,septin 11,-1.833291499,2.94E-09,6.54E-08,43.08692933,54.52154267,49.7075001,37.75347618,49.58189562,79.97164815,71.25325325,120.565269,85.58415482,72.92612124
Sept3*,septin 3,-1.608485992,6.15E-05,0.000435368,94.66829869,104.371438,117.4056504,43.09757554,112.3192998,163.8242733,133.8651545,147.2146043,156.5981889,157.4478805
Sept4*,septin 4,1.954879349,3.07E-09,6.78E-08,276.7399145,343.0812225,275.9899,373.7421751,290.581968,136.7750394,142.1022327,124.5473536,197.7373534,196.9060229
Sept7*,septin 7,-1.464609518,6.44E-05,0.000453216,268.18959,277.4502746,282.2533116,206.9832895,278.2003129,378.512867,299.6174032,354.5280546,479.1610728,411.3978475
Sepw1,"selenoprotein W, 1",1.436852429,0.002555437,0.010703035,995.2465947,908.0087221,1084.902837,544.3511108,999.431722,580.1472652,525.454842,737.9109068,614.8223654,695.738278
Serbp1,Serpine1 mRNA binding protein 1,-1.350187367,0.000126874,0.000821025,106.5158071,114.1135318,126.3343434,103.6065716,121.3844401,162.4718116,168.1273571,120.565269,156.5981889,164.3173342
Serf2,small EDRK-rich factor 2,1.328279884,0.00026956,0.001566624,160.7796312,148.7520877,152.187574,174.2865955,158.8610569,105.7860258,118.7048879,138.147704,116.0099953,119.8032738
Serinc1,serine incorporator 1,-2.257950756,3.79E-09,8.22E-08,421.5924707,479.3565936,564.1068309,338.5745535,516.7682744,1197.516628,1008.61254,698.7026893,1201.606431,1132.85536
Serinc3,serine incorporator 3,-1.580852102,2.58E-08,4.58E-07,173.0742155,184.8149263,185.9033851,152.9676615,181.9108344,289.3680004,282.3346992,224.7733597,296.2999351,296.2108466
Serinc4,serine incorporator 4,4.503987861,0.000182967,0.001123452,0.838267108,1.025483561,0.533056301,0.747024643,0.829128689,0.117605365,0.050534222,0.06126284,0.183656985,0.439645041
Serp1,stress-associated endoplasmic reticulum protein 1,-1.379267433,1.82E-05,0.00015208,88.12981525,64.32060781,68.03131046,67.97924249,70.2548376,94.67231877,112.2365074,87.7896496,102.8479114,97.21650978
Serp2,stress-associated endoplasmic reticulum protein family member 2,1.338788949,0.002972414,0.012155886,63.42887781,70.5874518,85.35564025,58.90001991,75.34016023,50.57030692,42.90355461,73.08656802,47.81203499,49.78980094
Serpina11,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 11",2.120683049,0.011021215,0.03684119,1.061805003,0.911540943,0.732952414,2.815708269,1.050229673,0.588026825,0.555876444,0.673891239,0.612189949,0.659467562
Serpinb8,"serpin peptidase inhibitor, clade B (ovalbumin), member 8",2.538295764,0.015842734,0.049787306,0.670613686,0.683655707,0.399792226,0.574634341,0.497477214,0.058802682,0.202136889,0.612628399,0.12243799,0.10991126
Serpinb9,"serpin peptidase inhibitor, clade B (ovalbumin), member 9",-1.646200105,3.75E-05,0.00028472,12.51812214,12.41974535,9.395117311,11.78000398,12.38165509,17.87601547,20.01155198,23.95377041,18.48813645,16.10199964
Serpinc1,"serpin peptidase inhibitor, clade C (antithrombin), member 1",7.029627503,0.00641092,0.023343091,0.111768948,0.113942618,0,0.229853736,0.165825738,0,0,0.06126284,0,0
Serpinf2,"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2",4.902516165,1.94E-05,0.000160524,0.782382634,1.08245487,0.399792226,1.494049286,1.105504919,0.176408047,0.252671111,0.18378852,0.183656985,0.164866891
Serpini1,"serpin peptidase inhibitor, clade I (neuroserpin), member 1",-1.723036381,0.000174048,0.001076181,101.43032,145.5616944,169.845064,69.18597461,145.5397226,270.0219179,170.9067393,156.0977161,264.2211818,226.911797
Sertad2,SERTA domain containing 2,-1.901140651,2.49E-06,2.63E-05,4.526642381,4.443762099,3.264969846,4.597074725,4.698395906,6.409492389,9.702570655,8.025432029,8.142126317,8.737945198
Sesn3,sestrin 3,-2.016810601,3.03E-07,4.08E-06,43.19869828,33.55610097,21.5887802,35.91464629,27.36124674,54.45128396,57.50794482,97.65296683,67.46333234,49.13033338
Sestd1,SEC14 and spectrin domains 1,-1.537267929,1.13E-05,0.000100251,12.68577556,13.55917153,11.46071048,12.18224802,11.16559968,20.52213618,16.92896442,19.23653173,18.79423142,18.46509174
Set,SET nuclear proto-oncogene,-1.212495499,0.00804947,0.028266171,125.7400661,138.6111947,159.9168904,116.2485271,139.6252713,172.6446757,162.4675242,156.5878188,163.3322783,169.4831635
Setd2,SET domain containing 2,-1.364187415,1.82E-05,0.000152376,65.88779466,62.326612,55.17132719,56.60148255,52.95368562,81.1477018,88.99076522,68.30806651,80.19688327,80.94964325
Setd4,SET domain containing 4,2.177040515,4.46E-10,1.19E-08,17.38007137,17.49019185,18.32381036,18.5606892,17.7986292,8.291178227,6.670517325,11.14983687,7.591155363,7.473965704
Setd7,SET domain containing (lysine methyltransferase) 7,-2.193904596,4.11E-13,2.18E-11,20.56548637,23.30126536,16.32484923,20.85922656,21.55734592,51.86396593,43.35836261,33.26572208,50.32201378,46.49246313
Setdb1,"SET domain, bifurcated 1",1.42354658,5.49E-07,6.95E-06,61.69645912,59.30713262,56.17080775,61.83065505,59.80781612,43.98440648,40.83165151,41.47494263,41.44525952,42.20592398
Sez6l,seizure related 6 homolog (mouse)-like,-2.050860592,0.00015288,0.000960356,142.1701015,143.7386125,160.4499467,73.5531956,147.0321542,368.6340164,298.8088556,141.3946345,254.5485806,304.3992355
Sez6l2,seizure related 6 homolog (mouse)-like 2,-1.489258669,0.003601473,0.014317015,306.2469167,351.3990336,406.5220618,272.8363849,393.4492007,644.1833864,562.0416189,354.4667918,457.4283296,558.8987589
Sf3a1,"splicing factor 3a, subunit 1",-1.26893664,0.000606822,0.003129446,73.65573653,85.8557626,77.02663554,68.72626713,78.65667498,99.72934946,103.039279,93.54835656,94.64456606,96.17235281
Sf3a3,"splicing factor 3a, subunit 3",1.204241784,0.013588896,0.043679865,39.23090064,40.7344859,41.0453352,40.39679414,38.96904839,33.34112096,36.38463996,31.85667676,32.07875331,32.64364432
Sf3b1,"splicing factor 3b, subunit 1",1.222650496,0.006265954,0.022892935,246.4505296,206.2931097,181.4390386,208.247485,218.2819463,172.1154516,183.1865553,181.2767433,172.5151275,158.5469931
Sf3b3,"splicing factor 3b, subunit 3",-1.300037802,0.000693621,0.003505474,47.72534066,47.22921512,48.10833119,46.60284502,48.3658402,67.03505801,73.83049858,50.66436861,57.60707417,60.17641504
Sfi1,SFI1 centrin binding protein,1.837235774,1.70E-13,9.87E-12,40.68389696,43.41213742,42.91103226,43.04011211,39.96400282,22.63903275,24.30696086,25.05650153,19.71251635,22.53180837
Sfpq,splicing factor proline/glutamine-rich,-1.400433679,4.32E-06,4.29E-05,93.10353342,84.08965202,75.69399479,77.86295315,80.86768482,118.8402213,121.7369412,99.24580067,119.009726,117.6600042
Sfrp2,secreted frizzled-related protein 2,-1.905505325,0.001094959,0.005207275,2.514801323,3.8170777,2.198857243,3.562732912,3.095413773,4.939425327,4.598614217,4.104610275,6.856527425,8.518122677
Sfswap,"splicing factor, suppressor of white-apricot family",2.587846258,3.10E-31,2.80E-28,89.80634947,89.84375422,84.75595191,90.27505491,97.89246057,31.22422439,32.44297063,43.25156498,31.40534437,36.6004497
Sfxn1,sideroflexin 1,-1.576141009,4.79E-09,1.02E-07,52.9784812,51.95783377,62.50085133,42.75279494,51.62707972,95.20154291,71.00058214,87.4833354,83.74758497,75.17930208
Sfxn2,sideroflexin 2,3.130921035,4.25E-07,5.53E-06,8.270902129,5.98198744,4.730874674,6.723221785,6.025001808,1.058448284,2.021368886,2.695564956,2.203883815,2.143269577
Sfxn4,sideroflexin 4,2.038489597,1.25E-10,3.69E-09,18.55364532,18.17384756,17.99065017,19.19278698,19.06995985,9.584837242,7.681201768,9.250688828,8.999192245,10.11183595
Sfxn5,sideroflexin 5,-1.592013887,0.000141666,0.000899788,91.31523026,89.38798375,66.56540563,63.03738716,82.47066696,107.961725,92.62922922,175.7018249,127.6416043,121.5618539
Sgce,"sarcoglycan, epsilon",-1.353755644,0.000432711,0.002337565,19.89487269,20.62361384,21.72204428,21.60625121,19.51216182,27.75486612,30.21946485,25.17902721,28.77292759,27.91746013
Sgk2,serum/glucocorticoid regulated kinase 2,2.058384902,0.000577447,0.003000555,3.353068431,5.412274351,4.197818373,5.056782197,3.482340495,1.940488521,1.970834664,1.592833838,2.3875408,2.527958988
Sgms1,sphingomyelin synthase 1,-1.681039356,6.31E-08,1.00E-06,26.99220087,17.49019185,17.92401813,19.19278698,18.4066569,29.10732782,36.9405164,37.67664655,31.28290638,33.19320063
Sgms2,sphingomyelin synthase 2,-1.984913002,0.000639628,0.003267223,4.861949224,3.019479375,1.865697055,3.505269478,2.542661314,5.351044104,9.146694211,8.147957709,4.28532964,4.506361674
Sgpl1,sphingosine-1-phosphate lyase 1,1.402107193,0.001456892,0.006671626,26.82454744,21.70606871,19.85634722,27.18020431,21.00459346,14.87707866,17.63644353,21.31946829,15.05987274,14.28846385
Sgpp2,sphingosine-1-phosphate phosphatase 2,-1.942185265,0.000269239,0.001565291,4.973718172,7.520212782,5.663723202,8.332197939,6.467203776,17.99362083,13.74530843,6.065021152,12.54989395,13.68395191
Sgtb,"small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta",-1.645207168,2.17E-07,3.02E-06,22.57732743,33.61307228,28.78504027,23.4450811,26.91904478,48.15939694,34.96968174,48.39764354,49.34250986,41.87619019
